Date d'élection,Type d'élection,Parlement,Province,Circonscription,Nom,Prénom,Sexe,Occupation,Parti,Votes,Votes (%),Élu(e)
1980/02/18,Gen,32,Ontario,KITCHENER,BAILEY,Ron,,gérant,Parti libertarien du Canada,309,0.62,0
1980/02/18,Gen,32,Ontario,KITCHENER,WRIGHT,Douglas,,rédacteur,Parti Rhinocéros,292,0.59,0
1980/02/18,Gen,32,Ontario,KITCHENER,CONWAY,Jeff,,ouvrier de l'acier,Parti marxiste-léniniste,59,0.12,0
1980/02/18,Gen,32,Ontario,LAMBTON--MIDDLESEX,FERGUSON,Ralph,,agriculteur,Libéral,17081,44.98,1
1980/02/18,Gen,32,Ontario,LAMBTON--MIDDLESEX,FRALEIGH,Sid,,député,Progressiste-conservateur,16274,42.86,0
1980/02/18,Gen,32,Ontario,LAMBTON--MIDDLESEX,REYNOLDS,Grant,,ouvrier d'entretien,Nouveau parti démocratique,4617,12.16,0
1980/02/18,Gen,32,Ontario,LANARK--RENFREW--CARLETON,Dick,Paul,,avocat,Progressiste-conservateur,20487,54.63,1
1980/02/18,Gen,32,Ontario,LANARK--RENFREW--CARLETON,CARROLL,Pat,,directeur d'école secondaire,Libéral,11817,31.51,0
1980/02/18,Gen,32,Ontario,LANARK--RENFREW--CARLETON,GILHULY,Gord,,instituteur,Nouveau parti démocratique,4948,13.2,0
1980/02/18,Gen,32,Ontario,LANARK--RENFREW--CARLETON,NEILSON,Stuart,,retraité,Aucune appartenance à un parti reconnu,247,0.66,0
1980/02/18,Gen,32,Ontario,LEEDS--GRENVILLE,COSSITT,Tom,,homme d'affaires,Progressiste-conservateur,19800,51.22,1
1980/02/18,Gen,32,Ontario,LEEDS--GRENVILLE,MCKEE,Gerry,,homme d'affaires,Libéral,12260,31.71,0
1980/02/18,Gen,32,Ontario,LEEDS--GRENVILLE,SMITH,Mildred,F,agriculteur,Nouveau parti démocratique,6600,17.07,0
1980/02/18,Gen,32,Ontario,LINCOLN,MACKASEY,Bryce,,homme d'affaires,Libéral,17449,36.49,1
1980/02/18,Gen,32,Ontario,LINCOLN,HIGSON,Ken,,avocat,Progressiste-conservateur,16741,35.01,0
1980/02/18,Gen,32,Ontario,LINCOLN,LEE,Kenneth I.,,directeur d'école secondaire,Nouveau parti démocratique,13500,28.23,0
1980/02/18,Gen,32,Ontario,LINCOLN,MCLEAN,Don,,typographe,Parti marxiste-léniniste,133,0.28,0
1980/02/18,Gen,32,Ontario,LONDON-EST,TURNER,Charlie,,conducteur de locomotive,Libéral,17861,48.05,1
1980/02/18,Gen,32,Ontario,LONDON-EST,HOWARD,Bob,,homme d'affaires,Progressiste-conservateur,11031,29.67,0
1980/02/18,Gen,32,Ontario,LONDON-EST,MARTIN,Rob,,professeur de droit,Nouveau parti démocratique,8055,21.67,0
1980/02/18,Gen,32,Ontario,LONDON-EST,EMERY,Marc,,libraire,Parti libertarien du Canada,197,0.53,0
1980/02/18,Gen,32,Ontario,LONDON-EST,DAGENAIS,Carol,F,ouvrier d'usine,Parti marxiste-léniniste,31,0.08,0
1980/02/18,Gen,32,Ontario,LONDON--MIDDLESEX,BLOOMFIELD,Garnet M.,,agriculteur,Libéral,15682,43.02,1
1980/02/18,Gen,32,Ontario,LONDON--MIDDLESEX,FRANK,Bill,,homme d'affaires,Progressiste-conservateur,11897,32.64,0
1980/02/18,Gen,32,Ontario,LONDON--MIDDLESEX,LLOYD,Bill,,représentant,Nouveau parti démocratique,8672,23.79,0
1980/02/18,Gen,32,Ontario,LONDON--MIDDLESEX,METZ,Robert,,comptable agréé,Parti libertarien du Canada,156,0.43,0
1980/02/18,Gen,32,Ontario,LONDON--MIDDLESEX,BELAND,Susan Mary,F,ouvrier d'usine,Parti marxiste-léniniste,47,0.13,0
1980/02/18,Gen,32,Ontario,LONDON-OUEST,BUCHANAN,Judd,,député,Libéral,27118,44.18,1
1980/02/18,Gen,32,Ontario,LONDON-OUEST,MCDOUGALL,Don,,dirigeant,Progressiste-conservateur,25031,40.78,0
1980/02/18,Gen,32,Ontario,LONDON-OUEST,MUSSON,Paddy,F,instituteur,Nouveau parti démocratique,8817,14.36,0
1980/02/18,Gen,32,Ontario,LONDON-OUEST,SHOWERS,Stewart,,étudiant,Parti Rhinocéros,224,0.36,0
1980/02/18,Gen,32,Ontario,LONDON-OUEST,KEYS,Richard,,comptable,Parti libertarien du Canada,159,0.26,0
1980/02/18,Gen,32,Ontario,LONDON-OUEST,STAFFORD,John,,manoeuvre,Parti marxiste-léniniste,35,0.06,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-NORD,FISHER,Douglas,,éditeur,Libéral,30531,44.65,1
1980/02/18,Gen,32,Ontario,MISSISSAUGA-NORD,JUPP,Alex,,homme d'affaires,Progressiste-conservateur,25739,37.64,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-NORD,ROSS,W. George,,instituteur retraité,Nouveau parti démocratique,11729,17.15,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-NORD,WILCOX,Kenneth,,analyste programmeur,Parti libertarien du Canada,306,0.45,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-NORD,SHPIKULA,Bill,,ouvrier de l'acier,Parti marxiste-léniniste,74,0.11,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,BLENKARN,Don,,avocat,Progressiste-conservateur,21480,41.45,1
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,Szabo,Paul,,comptable agréé,Libéral,21007,40.54,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,DAVIS,Neil,,instituteur,Nouveau parti démocratique,8711,16.81,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,DARWIN,Ian F.,,programmeur,Parti libertarien du Canada,405,0.78,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,SMITH,Tom,,ingénieur,Indépendant,110,0.21,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,CHARETTE,Michael John,,président de Can-Ad,Aucune appartenance à un parti reconnu,78,0.15,0
1980/02/18,Gen,32,Ontario,MISSISSAUGA-SUD,SULLIVAN,Tim,,camionneur,Parti marxiste-léniniste,31,0.06,0
1980/02/18,Gen,32,Ontario,NEPEAN--CARLETON,BAKER,Walter,,avocat,Progressiste-conservateur,31498,53.55,1
1980/02/18,Gen,32,Ontario,NEPEAN--CARLETON,HUNTER,Gord,,instituteur,Libéral,19482,33.12,0
1980/02/18,Gen,32,Ontario,NEPEAN--CARLETON,WHITE,Alan,,instituteur,Nouveau parti démocratique,7187,12.22,0
1980/02/18,Gen,32,Ontario,NEPEAN--CARLETON,COCKERELL,Alan,,comptable,Parti Rhinocéros,658,1.12,0
1980/02/18,Gen,32,Ontario,NIAGARA FALLS,MACBAIN,Al,,avocat,Libéral,15871,41.15,1
1980/02/18,Gen,32,Ontario,NIAGARA FALLS,FROESE,Jake,,député,Progressiste-conservateur,14251,36.95,0
1980/02/18,Gen,32,Ontario,NIAGARA FALLS,Dawson,John A.,,technicien de recherche,Nouveau parti démocratique,8167,21.17,0
1980/02/18,Gen,32,Ontario,NIAGARA FALLS,ARNOLD,Bruce,,journaliste,Parti Crédit Social du Canada,221,0.57,0
1980/02/18,Gen,32,Ontario,NIAGARA FALLS,WIWCHARYK,David,,opérateur de fournaise,Parti marxiste-léniniste,61,0.16,0
1980/02/18,Gen,32,Ontario,NICKEL BELT,EROLA,Judy,F,ventes radio,Libéral,19805,47.52,1
1980/02/18,Gen,32,Ontario,NICKEL BELT,Rodriguez,John,,député,Nouveau parti démocratique,17529,42.06,0
1980/02/18,Gen,32,Ontario,NICKEL BELT,TAPPENDEN,Dennis,,officier de police,Progressiste-conservateur,4250,10.2,0
1980/02/18,Gen,32,Ontario,NICKEL BELT,STARBUCK,David,,"chauffeur de taxi, étudiant",Parti marxiste-léniniste,89,0.21,0
1980/02/18,Gen,32,Ontario,NIPISSING,BLAIS,J.-J.,,avocat,Libéral,16394,50.33,1
1980/02/18,Gen,32,Ontario,NIPISSING,MARCHAND,Marie,F,politicien,Progressiste-conservateur,11661,35.8,0
1980/02/18,Gen,32,Ontario,NIPISSING,PELTOMAA,Art,,instituteur,Nouveau parti démocratique,4515,13.86,0
1980/02/18,Gen,32,Ontario,NORTHUMBERLAND,HEES,George,,industriel,Progressiste-conservateur,17860,48.41,1
1980/02/18,Gen,32,Ontario,NORTHUMBERLAND,WILKINSON,Wilf,,comptable agréé,Libéral,13925,37.74,0
1980/02/18,Gen,32,Ontario,NORTHUMBERLAND,JENNEY,Hugh,,professeur de commerce,Nouveau parti démocratique,5108,13.85,0
1980/02/18,Gen,32,Ontario,ONTARIO,FENNELL,Scott,,député,Progressiste-conservateur,19963,40.88,1
1980/02/18,Gen,32,Ontario,ONTARIO,DICKERSON,Doug,,homme d'affaires,Libéral,15494,31.73,0
1980/02/18,Gen,32,Ontario,ONTARIO,RISON,Geoff,,instituteur,Nouveau parti démocratique,12812,26.24,0
1980/02/18,Gen,32,Ontario,ONTARIO,STRANART,J.C.,,"gérant, traitement de texte",Parti Rhinocéros,313,0.64,0
1980/02/18,Gen,32,Ontario,ONTARIO,POSMA,Rolf H.,,gérant des achats (G.M.C.),Parti libertarien du Canada,211,0.43,0
1980/02/18,Gen,32,Ontario,ONTARIO,CARRELL,Dawn,F,employée d'hôpital,Parti marxiste-léniniste,42,0.09,0
1980/02/18,Gen,32,Ontario,OSHAWA,BROADBENT,Ed,,professeur,Nouveau parti démocratique,26761,51.64,1
1980/02/18,Gen,32,Ontario,OSHAWA,SOUCH,Jim,,concessionnaire d'automobiles,Progressiste-conservateur,14645,28.26,0
1980/02/18,Gen,32,Ontario,OSHAWA,GOMES,Elizabeth,F,coordonnateur de la formation,Libéral,10129,19.55,0
1980/02/18,Gen,32,Ontario,OSHAWA,KEYS,Dolores,F,ménagère,Parti libertarien du Canada,178,0.34,0
1980/02/18,Gen,32,Ontario,OSHAWA,RAK,Russell,,peintre au pistolet,Parti communiste du Canada,81,0.16,0
1980/02/18,Gen,32,Ontario,OSHAWA,RUTCHINSKI,Steve,,ouvrier de l'acier,Parti marxiste-léniniste,29,0.06,0
1980/02/18,Gen,32,Ontario,OTTAWA--CARLETON,PEPIN,Jean-Luc,,Professeur,Libéral,34960,53.48,1
1980/02/18,Gen,32,Ontario,OTTAWA--CARLETON,LAWRENCE,Bert,,avocat,Progressiste-conservateur,22384,34.24,0
1980/02/18,Gen,32,Ontario,OTTAWA--CARLETON,FRANCIS,Don,,éducateur,Nouveau parti démocratique,7788,11.91,0
1980/02/18,Gen,32,Ontario,OTTAWA--CARLETON,COSGROVE,Oli,F,journaliste,Aucune appartenance à un parti reconnu,235,0.36,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,EVANS,John,,économiste,Libéral,21659,45.9,1
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,PIGOTT,Jean,F,dirigeant,Progressiste-conservateur,17181,36.41,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,SMART,John,,fonctionnaire,Nouveau parti démocratique,7529,15.96,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,LANGILLE,David,,travailleur indépendant,Parti Rhinocéros,358,0.76,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,MATHEWS,Robin,,instituteur,Aucune appartenance à un parti reconnu,170,0.36,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,GLASS,Marvin,,professeur d'université,Parti communiste du Canada,116,0.25,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,TURMEL,John C.,,ingénieur de système bancaire,Indépendant,62,0.13,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,COLLINS,Robin,,manoeuvre,Parti marxiste-léniniste,44,0.09,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,BEN-TAHIR,Iqbal,,fonctionnaire,Indépendant,36,0.08,0
1980/02/18,Gen,32,Ontario,OTTAWA-CENTRE,BOUCHARD,Ernest,,administrateur,Aucune appartenance à un parti reconnu,32,0.07,0
1980/02/18,Gen,32,Ontario,OTTAWA-OUEST,FRANCIS,Lloyd,,économiste,Libéral,22460,44.25,1
1980/02/18,Gen,32,Ontario,OTTAWA-OUEST,BINKS,Ken,,avocat,Progressiste-conservateur,21940,43.23,0
1980/02/18,Gen,32,Ontario,OTTAWA-OUEST,POLLONETSKY,Abby,F,recherchiste,Nouveau parti démocratique,5955,11.73,0
1980/02/18,Gen,32,Ontario,OTTAWA-OUEST,CLARK,John A.,,concierge,Indépendant,398,0.78,0
1980/02/18,Gen,32,Ontario,OTTAWA--VANIER,GAUTHIER,Jean-Robert,,chiropraticien,Libéral,27564,66.5,1
1980/02/18,Gen,32,Ontario,OTTAWA--VANIER,ROYER,Moe,,adjoint,Progressiste-conservateur,7379,17.8,0
1980/02/18,Gen,32,Ontario,OTTAWA--VANIER,STARK,Jim,,directeur d'un groupe de pression,Nouveau parti démocratique,5721,13.8,0
1980/02/18,Gen,32,Ontario,OTTAWA--VANIER,ASHBY,Graham Prickles,,hérisson,Parti Rhinocéros,519,1.25,0
1980/02/18,Gen,32,Ontario,OTTAWA--VANIER,LORD,Gail Dexter,F,"ménagère, rédacteur",Aucune appartenance à un parti reconnu,166,0.4,0
1980/02/18,Gen,32,Ontario,OTTAWA--VANIER,LAFORTUNE,Serge,,étudiant,Parti marxiste-léniniste,100,0.24,0
1980/02/18,Gen,32,Ontario,OXFORD,HALLIDAY,Bruce,,médecin,Progressiste-conservateur,19382,45.9,1
1980/02/18,Gen,32,Ontario,OXFORD,PEERS,Ken,,agriculteur,Libéral,15546,36.82,0
1980/02/18,Gen,32,Ontario,OXFORD,LANAWAY,Marjorie,F,secrétaire,Nouveau parti démocratique,6885,16.31,0
1980/02/18,Gen,32,Ontario,OXFORD,HURD,Nancy,F,travailleur indépendant,Parti libertarien du Canada,311,0.74,0
1980/02/18,Gen,32,Ontario,OXFORD,HANNANT,Larry,,étudiant,Parti marxiste-léniniste,100,0.24,0
1980/02/18,Gen,32,Ontario,PARKDALE--HIGH PARK,FLIS,Jesse,,député,Libéral,17213,45.56,1
1980/02/18,Gen,32,Ontario,PARKDALE--HIGH PARK,WITER,Andrew,,conseiller en gestion,Progressiste-conservateur,12116,32.07,0
1980/02/18,Gen,32,Ontario,PARKDALE--HIGH PARK,LITTLE,Doug,,instituteur,Nouveau parti démocratique,8094,21.42,0
1980/02/18,Gen,32,Ontario,PARKDALE--HIGH PARK,SZCZESNY,Wilfred,,journaliste,Parti communiste du Canada,160,0.42,0
1980/02/18,Gen,32,Ontario,PARKDALE--HIGH PARK,YAMADA,Shirley,F,secrétaire,Parti libertarien du Canada,146,0.39,0
1980/02/18,Gen,32,Ontario,PARKDALE--HIGH PARK,NUGENT,Christine,F,téléphoniste,Parti marxiste-léniniste,55,0.15,0
1980/02/18,Gen,32,Ontario,PARRY SOUND--MUSKOKA,DARLING,Stan,,agent d'assurances et d'immeuble,Progressiste-conservateur,14333,42.05,1
1980/02/18,Gen,32,Ontario,PARRY SOUND--MUSKOKA,FISHER,Ed,,instituteur,Libéral,12149,35.64,0
1980/02/18,Gen,32,Ontario,PARRY SOUND--MUSKOKA,HAY,Dennis,,machiniste,Nouveau parti démocratique,7603,22.31,0
1980/02/18,Gen,32,Ontario,PERTH,JARVIS,Bill,,avocat,Progressiste-conservateur,15172,47.5,1
1980/02/18,Gen,32,Ontario,PERTH,MCTAVISH,Bob,,ingénieur,Libéral,12077,37.81,0
1980/02/18,Gen,32,Ontario,PERTH,DAVIES,John,,retraité,Nouveau parti démocratique,4635,14.51,0
1980/02/18,Gen,32,Ontario,PERTH,BACHIR,Salah,,étudiant,Parti marxiste-léniniste,56,0.18,0
1980/02/18,Gen,32,Ontario,PETERBOROUGH,DOMM,Bill,,homme d'affaires,Progressiste-conservateur,19417,40.25,1
1980/02/18,Gen,32,Ontario,PETERBOROUGH,SUTHERLAND,Sylvia,F,annonceur,Libéral,17202,35.66,0
1980/02/18,Gen,32,Ontario,PETERBOROUGH,REXE,Paul,,instituteur,Nouveau parti démocratique,10776,22.34,0
1980/02/18,Gen,32,Ontario,PETERBOROUGH,HAYES,Sally,F,travailleur indépendant,Parti libertarien du Canada,469,0.97,0
1980/02/18,Gen,32,Ontario,PETERBOROUGH,ELSON,Mark,,chômeur,Parti Rhinocéros,243,0.5,0
1980/02/18,Gen,32,Ontario,PETERBOROUGH,NORRIS,Robert J.,,étudiant,Indépendant,69,0.14,0
1980/02/18,Gen,32,Ontario,PETERBOROUGH,ANTHONY,Richard,,ouvrier d'usine,Parti marxiste-léniniste,67,0.14,0
1980/02/18,Gen,32,Ontario,PRINCE EDWARD--HASTINGS,ELLIS,Jack,,entrepreneur,Progressiste-conservateur,16893,45.89,1
1980/02/18,Gen,32,Ontario,PRINCE EDWARD--HASTINGS,PRINZEN,Ben,,agriculteur,Libéral,12821,34.83,0
1980/02/18,Gen,32,Ontario,PRINCE EDWARD--HASTINGS,WILSON,Donald,,agriculteur,Nouveau parti démocratique,6889,18.71,0
1980/02/18,Gen,32,Ontario,PRINCE EDWARD--HASTINGS,HAWTHORNE,Bill,,opérateur touristique,Indépendant,211,0.57,0
1980/02/18,Gen,32,Ontario,RENFREW--NIPISSING--PEMBROKE,HOPKINS,Leonard,,instituteur,Libéral,20529,51.72,1
1980/02/18,Gen,32,Ontario,RENFREW--NIPISSING--PEMBROKE,AMARON,Bob,,instituteur,Progressiste-conservateur,12966,32.66,0
1980/02/18,Gen,32,Ontario,RENFREW--NIPISSING--PEMBROKE,BREAULT,Don,,instituteur,Nouveau parti démocratique,6200,15.62,0
1980/02/18,Gen,32,Ontario,ROSEDALE,CROMBIE,David,,instituteur,Progressiste-conservateur,16862,43.96,1
1980/02/18,Gen,32,Ontario,ROSEDALE,COOLS,Anne,F,travailleur social,Libéral,14993,39.08,0
1980/02/18,Gen,32,Ontario,ROSEDALE,HOCKLEY,Jim,,expert-conseil,Nouveau parti démocratique,5698,14.85,0
1980/02/18,Gen,32,Ontario,ROSEDALE,YATES,Geoff,,patrouilleur,Parti Rhinocéros,319,0.83,0
1980/02/18,Gen,32,Ontario,ROSEDALE,NELSON,Harry J.,,conseiller en gestion,Parti libertarien du Canada,140,0.36,0
1980/02/18,Gen,32,Ontario,ROSEDALE,SOMMERS,Frank,,psychiatre,Indépendant,125,0.33,0
1980/02/18,Gen,32,Ontario,ROSEDALE,LADAS,Ann,F,secrétaire,Aucune appartenance à un parti reconnu,104,0.27,0
1980/02/18,Gen,32,Ontario,ROSEDALE,GOLDSTICK,Dan,,professeur d'université,Parti communiste du Canada,85,0.22,0
1980/02/18,Gen,32,Ontario,ROSEDALE,MILLER,Alan,,cheminot,Parti marxiste-léniniste,34,0.09,0
1980/02/18,Gen,32,Ontario,SARNIA,CULLEN,Bud,,avocat,Libéral,16275,40.56,1
1980/02/18,Gen,32,Ontario,SARNIA,CAMPBELL,Bill,,technicien,Progressiste-conservateur,13986,34.86,0
1980/02/18,Gen,32,Ontario,SARNIA,KRAWCZYK,Wally,,instituteur,Nouveau parti démocratique,9809,24.45,0
1980/02/18,Gen,32,Ontario,SARNIA,VILLAMIZAR,Pedro,,travailleur industriel,Parti marxiste-léniniste,52,0.13,0
1980/02/18,Gen,32,Ontario,SAULT-SAINTE-MARIE,IRWIN,Ron,,avocat,Libéral,15449,47.96,1
1980/02/18,Gen,32,Ontario,SAULT-SAINTE-MARIE,SYMES,Cyril,,instituteur,Nouveau parti démocratique,12542,38.94,0
1980/02/18,Gen,32,Ontario,SAULT-SAINTE-MARIE,HANSON,Penny,F,avocat,Progressiste-conservateur,4161,12.92,0
1980/02/18,Gen,32,Ontario,SAULT-SAINTE-MARIE,TAFFAREL,Mike,,mécanicien-monteur,Parti marxiste-léniniste,59,0.18,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-CENTRE,KELLY,Norman,,instituteur,Libéral,16595,40.32,1
1980/02/18,Gen,32,Ontario,SCARBOROUGH-CENTRE,STRATAS,Diane,F,femme d'affaires,Progressiste-conservateur,14995,36.43,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-CENTRE,PRUE,Michael,,surintendant des appels,Nouveau parti démocratique,9237,22.44,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-CENTRE,BLECKER,Mathias,,serveur,Parti libertarien du Canada,238,0.58,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-CENTRE,KILLORAN,Judith,F,ouvrier d'usine,Parti marxiste-léniniste,97,0.24,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-EST,GILCHRIST,Gordon,,homme d'affaires,Progressiste-conservateur,17658,40.52,1
1980/02/18,Gen,32,Ontario,SCARBOROUGH-EST,O'CONNELL,Martin,,conseiller en gestion,Libéral,17147,39.35,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-EST,BAIN,Chris,,homme d'affaires,Nouveau parti démocratique,8533,19.58,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-EST,YOUNG,Paul C.,,expert-conseil en informatique,Parti libertarien du Canada,181,0.42,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-EST,BOYLAN,Tom,,retraité,Parti marxiste-léniniste,60,0.14,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-OUEST,WEATHERHEAD,David,,avocat,Libéral,14316,35.12,1
1980/02/18,Gen,32,Ontario,SCARBOROUGH-OUEST,HARNEY,John,,professeur d'université,Nouveau parti démocratique,13146,32.25,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-OUEST,WIGHTMAN,Bill,,conseiller en relations industrielles,Progressiste-conservateur,12744,31.26,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-OUEST,CAIN,D'Arcy J.,,homme d'affaires,Parti libertarien du Canada,401,0.98,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-OUEST,MACLENNAN,John,,organisateur politique,Parti communiste du Canada,92,0.23,0
1980/02/18,Gen,32,Ontario,SCARBOROUGH-OUEST,MILLER,Brenda,F,employé de bureau,Parti marxiste-léniniste,66,0.16,0
1980/02/18,Gen,32,Ontario,SIMCOE-NORD,LEWIS,Doug,,avocat,Progressiste-conservateur,14874,36.44,1
1980/02/18,Gen,32,Ontario,SIMCOE-NORD,MARTIN,Alan,,comptable agréé,Libéral,14808,36.28,0
1980/02/18,Gen,32,Ontario,SIMCOE-NORD,BULLEN,Fayne,,instituteur,Nouveau parti démocratique,11139,27.29,0
1980/02/18,Gen,32,Ontario,SIMCOE-SUD,STEWART,Ronald A.,,grossiste,Progressiste-conservateur,19768,43.53,1
1980/02/18,Gen,32,Ontario,SIMCOE-SUD,OWEN,Bruce,,avocat,Libéral,16174,35.61,0
1980/02/18,Gen,32,Ontario,SIMCOE-SUD,WESSENGER,Paul,,avocat,Nouveau parti démocratique,9474,20.86,0
1980/02/18,Gen,32,Ontario,SPADINA,STOLLERY,Peter,,homme d'affaires,Libéral,13280,46.79,1
1980/02/18,Gen,32,Ontario,SPADINA,FOSTER,John,,rédacteur,Nouveau parti démocratique,8232,29,0
1980/02/18,Gen,32,Ontario,SPADINA,JACKMAN,Eric,,psychologue,Progressiste-conservateur,5929,20.89,0
1980/02/18,Gen,32,Ontario,SPADINA,DOUGLAS,John,,libraire,Parti Rhinocéros,250,0.88,0
1980/02/18,Gen,32,Ontario,SPADINA,REDEKOP,Don,,avocat,Parti libertarien du Canada,227,0.8,0
1980/02/18,Gen,32,Ontario,SPADINA,PILEGGI,Salvatore,,artiste et commis,Parti Rhinocéros,146,0.51,0
1980/02/18,Gen,32,Ontario,SPADINA,GIDORA,Mike,,rédacteur,Parti communiste du Canada,91,0.32,0
1980/02/18,Gen,32,Ontario,SPADINA,DECARLO,Nick,,ouvrier d'usine,Aucune appartenance à un parti reconnu,77,0.27,0
1980/02/18,Gen,32,Ontario,SPADINA,ELLIOTT,Wayne,,paysagiste,Aucune appartenance à un parti reconnu,60,0.21,0
1980/02/18,Gen,32,Ontario,SPADINA,SEED,Barbara,F,employé d'hôpital,Parti marxiste-léniniste,59,0.21,0
1980/02/18,Gen,32,Ontario,SPADINA,RODGERS,Ronald G.,,mécanicien de machines fixes,Indépendant,34,0.12,0
1980/02/18,Gen,32,Ontario,ST. CATHARINES,REID,Joe,,avocat,Progressiste-conservateur,18622,37.89,1
1980/02/18,Gen,32,Ontario,ST. CATHARINES,WIEBE,David,,homme d'affaires,Libéral,17173,34.95,0
1980/02/18,Gen,32,Ontario,ST. CATHARINES,ELLIOTT,Peter,,avocat,Nouveau parti démocratique,13006,26.47,0
1980/02/18,Gen,32,Ontario,ST. CATHARINES,LAKE,Fred Horny,,électricien,Parti Rhinocéros,230,0.47,0
1980/02/18,Gen,32,Ontario,ST. CATHARINES,STEWART,Don,,électricien,Parti communiste du Canada,76,0.15,0
1980/02/18,Gen,32,Ontario,ST. CATHARINES,WIWCHARYK,Vicki,F,auxiliaire aux soins des handicapés,Parti marxiste-léniniste,35,0.07,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,ROBERTS,John,,conseiller en affaires,Libéral,17905,45.25,1
1980/02/18,Gen,32,Ontario,ST. PAUL'S,ATKEY,Ron,,avocat,Progressiste-conservateur,15643,39.54,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,LOCKYER,James,,avocat,Nouveau parti démocratique,5301,13.4,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,ARMOUR,Liza,F,biologiste,Parti Rhinocéros,311,0.79,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,KORNITZER,Dan A.,,courtier immobilier,Parti libertarien du Canada,162,0.41,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,SMITH,Robert,,journaliste,Aucune appartenance à un parti reconnu,108,0.27,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,DOIG,Mel,,journaliste,Parti communiste du Canada,76,0.19,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,JOLLIFFE,Naomi,F,ouvrier d'usine,Indépendant,37,0.09,0
1980/02/18,Gen,32,Ontario,ST. PAUL'S,RAMDEEN,Keith,,expéditeur,Parti marxiste-léniniste,22,0.06,0
1980/02/18,Gen,32,Ontario,STORMONT--DUNDAS,LUMLEY,Ed,,homme d'affaires,Libéral,22251,53.02,1
1980/02/18,Gen,32,Ontario,STORMONT--DUNDAS,BREDIN,James C.,,homme d'affaires,Progressiste-conservateur,15089,35.95,0
1980/02/18,Gen,32,Ontario,STORMONT--DUNDAS,LABELLE,Maurice,,ouvrier d'usine,Nouveau parti démocratique,4629,11.03,0
1980/02/18,Gen,32,Ontario,SUDBURY,FRITH,Doug,,pharmacien,Libéral,21954,55.7,1
1980/02/18,Gen,32,Ontario,SUDBURY,PATERSON,Mort,,professeur d'université,Nouveau parti démocratique,12280,31.15,0
1980/02/18,Gen,32,Ontario,SUDBURY,WATTS,Murray,,géologue minier,Progressiste-conservateur,4661,11.82,0
1980/02/18,Gen,32,Ontario,SUDBURY,LALONDE,Raymond,,maître de maison,Parti Rhinocéros,288,0.73,0
1980/02/18,Gen,32,Ontario,SUDBURY,FLEMING,Don,,cheminot,Parti marxiste-léniniste,93,0.24,0
1980/02/18,Gen,32,Ontario,SUDBURY,DE LAUNAY,David,,manoeuvre,Aucune appartenance à un parti reconnu,83,0.21,0
1980/02/18,Gen,32,Ontario,SUDBURY,AMSEL,Steve,,boulanger,Parti communiste du Canada,58,0.15,0
1980/02/18,Gen,32,Ontario,THUNDER BAY--ATIKOKAN,MCRAE,Paul,,parlementaire,Libéral,13234,39.23,1
1980/02/18,Gen,32,Ontario,THUNDER BAY--ATIKOKAN,ANGUS,Iain,,urbaniste des parcs,Nouveau parti démocratique,13150,38.98,0
